,distance,moving_time,start_date_local,average_heartrate,HR Zone 1,HR Zone 2,HR Zone 3,HR Zone 4,HR Zone 5,ftp
774,47994.3,5295,2018-02-15T06:47:38Z,154.2,100.0,2103.0,2760.0,317.0,15.0,128.09879166666667
775,48251.6,5362,2018-02-13T06:50:19Z,150.5,101.0,3017.0,2107.0,137.0,0.0,140.53033333333335
776,115506.0,11955,2018-02-11T06:35:34Z,143.1,1877.0,3413.0,6505.0,160.0,0.0,133.82333333333332
777,53665.5,7451,2018-02-10T13:04:38Z,128.2,239.0,7212.0,0.0,0.0,0.0,104.04320833333333
778,23746.6,3000,2018-02-04T08:58:36Z,155.0,190.0,1350.0,283.0,1119.0,58.0,113.77516666666666
779,15844.3,2265,2018-02-03T11:04:14Z,150.0,278.0,1037.0,515.0,259.0,176.0,117.97179166666666
780,23209.9,2701,2018-02-01T09:24:33Z,159.8,232.0,637.0,671.0,1093.0,68.0,165.14245833333334
781,23659.6,2701,2018-01-30T08:28:05Z,157.8,210.0,634.0,980.0,877.0,0.0,161.14216666666667
782,27104.0,3001,2018-01-28T20:11:13Z,166.4,174.0,509.0,421.0,1878.0,19.0,178.6855
783,47931.7,5090,2018-01-27T06:49:26Z,161.9,117.0,541.0,3833.0,599.0,0.0,156.685875
784,41648.1,5400,2018-01-25T08:42:44Z,146.7,262.0,3287.0,693.0,1158.0,0.0,93.85604166666667
785,21757.9,2700,2018-01-23T09:18:46Z,144.4,251.0,1454.0,995.0,0.0,0.0,114.96187499999999
786,115462.0,12005,2018-01-21T06:26:20Z,156.8,131.0,3209.0,7580.0,1085.0,0.0,114.80512499999999
787,22492.6,2701,2018-01-19T09:18:52Z,156.6,329.0,790.0,352.0,1220.0,10.0,134.45429166666665
788,19343.7,2747,2018-01-18T08:42:07Z,134.1,512.0,2020.0,215.0,0.0,0.0,102.75120833333332
789,22486.3,2700,2018-01-17T08:18:12Z,153.5,348.0,491.0,1305.0,556.0,0.0,144.438
790,84119.6,10800,2018-01-14T12:55:43Z,144.4,540.0,8640.0,1077.0,543.0,0.0,81.34770833333333
791,24856.5,3000,2018-01-12T07:51:36Z,158.4,252.0,475.0,1249.0,1024.0,0.0,145.11883333333333
792,20087.7,2701,2018-01-11T08:37:16Z,148.8,454.0,863.0,710.0,656.0,18.0,124.65820833333332
793,37745.0,5401,2018-01-10T08:33:06Z,126.8,599.0,4802.0,0.0,0.0,0.0,71.584875
794,26117.3,3600,2018-01-07T16:26:12Z,129.8,282.0,3318.0,0.0,0.0,0.0,110.9695
795,26655.4,3600,2018-01-06T18:07:21Z,162.6,312.0,1144.0,543.0,996.0,605.0,88.75295833333332
796,21533.4,3000,2018-01-04T19:43:54Z,146.5,516.0,1070.0,574.0,838.0,2.0,89.27229166666666
797,18733.7,2701,2018-01-03T19:40:24Z,142.9,675.0,790.0,978.0,258.0,0.0,89.04983333333332
798,18579.9,2701,2018-01-02T19:53:30Z,140.0,252.0,1796.0,576.0,77.0,0.0,89.77025
799,47845.7,5876,2017-12-29T06:28:23Z,145.7,58.0,4173.0,1490.0,155.0,0.0,92.750875
800,43207.4,7136,2017-12-26T07:03:34Z,133.9,705.0,5902.0,286.0,243.0,0.0,91.66945833333334
801,102725.0,13862,2017-12-22T06:40:27Z,154.0,97.0,5639.0,7065.0,1061.0,0.0,127.69741666666665
802,16671.8,3177,2017-12-21T06:22:40Z,123.6,502.0,2675.0,0.0,0.0,0.0,52.69175
803,80588.4,10883,2017-12-20T06:50:27Z,158.3,17.0,2615.0,7371.0,880.0,0.0,117.53954166666665
804,59456.7,8291,2017-12-19T06:48:19Z,150.9,16.0,4472.0,3754.0,49.0,0.0,134.49624999999997
805,21129.4,2364,2017-12-18T08:37:55Z,158.7,0.0,581.0,1378.0,403.0,2.0,155.39308333333332
806,27602.0,4112,2017-12-18T06:33:01Z,163.2,12.0,589.0,2656.0,855.0,0.0,166.76379166666666
807,40528.3,4956,2017-12-17T06:24:41Z,145.5,283.0,3435.0,836.0,402.0,0.0,73.53395833333333
809,14153.3,1801,2017-12-02T08:05:56Z,151.1,112.0,808.0,531.0,350.0,0.0,167.235625
810,77503.9,10829,2017-12-01T06:05:09Z,126.7,722.0,10107.0,0.0,0.0,0.0,77.95620833333334
811,29257.0,3601,2017-11-26T09:35:39Z,156.0,268.0,1261.0,384.0,1688.0,0.0,107.66666666666666
812,58475.9,7201,2017-11-23T09:35:08Z,143.3,891.0,1805.0,4505.0,0.0,0.0,80.87508333333332
813,43337.5,5401,2017-11-22T10:42:56Z,142.8,441.0,2808.0,2095.0,57.0,0.0,103.88408333333334
814,41599.6,5401,2017-11-21T07:14:46Z,148.9,424.0,2508.0,317.0,2152.0,0.0,78.681375
815,89904.2,9821,2017-11-19T06:21:05Z,147.8,247.0,5495.0,3707.0,372.0,0.0,103.74475
816,48216.6,5302,2017-11-18T06:23:59Z,157.6,111.0,2252.0,796.0,2143.0,0.0,107.54475
817,49356.3,7241,2017-11-17T06:21:15Z,145.2,346.0,4180.0,2601.0,114.0,0.0,119.09041666666666
818,48193.6,5406,2017-11-16T06:29:41Z,154.7,196.0,2474.0,1193.0,1513.0,30.0,105.98912499999999
819,45634.2,5101,2017-11-12T16:24:57Z,166.7,289.0,805.0,316.0,3691.0,0.0,128.12491666666668
821,28463.2,3601,2017-11-07T11:08:57Z,149.9,651.0,719.0,1433.0,798.0,0.0,107.80283333333334
822,28385.8,3601,2017-11-02T10:53:34Z,152.9,302.0,1178.0,901.0,1220.0,0.0,149.15395833333332
823,32050.3,3600,2017-11-01T09:28:45Z,155.5,95.0,823.0,2432.0,250.0,0.0,174.32183333333333
824,28594.0,3601,2017-10-31T11:54:35Z,156.5,410.0,860.0,482.0,1849.0,0.0,124.51808333333332
825,31859.1,3602,2017-10-29T09:15:32Z,162.9,232.0,812.0,434.0,2124.0,0.0,150.81725
826,30501.3,3601,2017-10-28T11:10:58Z,154.5,330.0,986.0,1430.0,855.0,0.0,164.33970833333333
827,27809.1,3601,2017-10-27T10:28:59Z,151.2,477.0,1124.0,740.0,1260.0,0.0,116.19766666666666
828,30989.8,3600,2017-10-25T11:16:00Z,153.3,480.0,693.0,1611.0,816.0,0.0,122.23729166666665
829,27919.2,3601,2017-10-24T13:18:21Z,150.0,336.0,1632.0,415.0,1190.0,28.0,120.06891666666667
831,32265.4,3600,2017-10-21T17:24:05Z,156.8,326.0,831.0,1292.0,1043.0,108.0,159.16537499999998
832,29302.2,3601,2017-10-20T12:05:34Z,151.5,110.0,1821.0,681.0,989.0,0.0,161.70504166666666
833,32031.6,3476,2017-10-15T14:02:57Z,160.2,132.0,719.0,1648.0,966.0,11.0,190.5929583333333
834,26512.1,4896,2017-10-13T06:15:10Z,115.5,3079.0,1505.0,234.0,78.0,0.0,53.26570833333333
835,22167.2,2405,2017-10-10T19:39:23Z,159.4,117.0,750.0,447.0,1091.0,0.0,
836,110752.0,11526,2017-10-08T06:12:24Z,153.7,260.0,4868.0,4327.0,2039.0,32.0,115.976
837,31879.1,3600,2017-10-07T11:31:46Z,160.4,283.0,448.0,1359.0,1510.0,0.0,
838,31514.3,3763,2017-10-06T07:37:44Z,150.5,367.0,1300.0,1505.0,591.0,0.0,
839,21398.1,2623,2017-10-04T10:29:37Z,143.0,348.0,938.0,1324.0,13.0,0.0,
840,114969.0,11967,2017-10-01T06:09:16Z,149.1,372.0,6059.0,5389.0,147.0,0.0,110.140625
841,22673.7,2700,2017-09-30T11:54:11Z,151.6,418.0,761.0,588.0,933.0,0.0,
842,49322.1,6430,2017-09-29T06:14:08Z,142.8,287.0,4782.0,1066.0,295.0,0.0,120.37291666666665
843,24565.6,2851,2017-09-27T08:15:18Z,150.7,413.0,537.0,970.0,931.0,0.0,
844,19898.9,2550,2017-09-26T09:06:49Z,147.2,244.0,1276.0,873.0,157.0,0.0,
845,5788.6,1049,2017-09-24T07:56:30Z,126.6,28.0,1021.0,0.0,0.0,0.0,0.0
846,70329.9,6344,2017-09-24T06:06:04Z,170.2,0.0,31.0,3674.0,2533.0,106.0,190.51933333333332
847,55070.2,7200,2017-09-21T11:40:24Z,148.7,458.0,4280.0,1469.0,978.0,15.0,
848,53065.2,5913,2017-09-17T08:46:03Z,150.5,12.0,3373.0,2186.0,335.0,7.0,121.90716666666665
849,25808.1,2079,2017-09-17T07:07:59Z,177.7,0.0,16.0,167.0,1896.0,0.0,220.85441666666665
850,1789.2,387,2017-09-17T06:37:21Z,121.5,111.0,276.0,0.0,0.0,0.0,0.0
858,137140.0,18000,2017-09-03T06:10:31Z,130.3,2735.0,13529.0,1549.0,187.0,0.0,
859,45001.3,5483,2017-08-31T10:41:17Z,135.9,323.0,5160.0,0.0,0.0,0.0,
860,28964.5,3600,2017-08-30T08:49:02Z,133.0,524.0,3076.0,0.0,0.0,0.0,
861,34887.6,4501,2017-08-29T08:21:13Z,147.0,307.0,2229.0,1230.0,735.0,0.0,
862,22289.7,3651,2017-08-23T06:07:34Z,117.9,1175.0,2476.0,0.0,0.0,0.0,
863,1140.1,262,2017-08-21T15:09:08Z,130.0,15.0,247.0,0.0,0.0,0.0,
864,33787.4,3111,2017-08-21T14:13:08Z,180.4,0.0,14.0,41.0,3056.0,0.0,
865,3440.2,701,2017-08-21T13:32:18Z,135.1,63.0,595.0,43.0,0.0,0.0,
866,22360.9,3714,2017-08-18T06:11:40Z,117.4,1251.0,2463.0,0.0,0.0,0.0,
867,63307.0,6632,2017-08-17T06:24:39Z,150.4,467.0,2501.0,2435.0,1229.0,0.0,
868,19755.6,3170,2017-08-16T06:18:33Z,123.3,436.0,2734.0,0.0,0.0,0.0,
869,47830.4,5288,2017-08-15T06:21:04Z,146.0,319.0,2468.0,1792.0,709.0,0.0,
870,8963.5,1436,2017-08-13T06:27:59Z,114.1,831.0,591.0,14.0,0.0,0.0,86.71441666666666
871,80960.5,12431,2017-08-12T06:11:42Z,138.3,1551.0,7385.0,2626.0,869.0,0.0,103.42016666666666
872,7065.7,1128,2017-08-10T11:07:22Z,128.3,153.0,950.0,25.0,0.0,0.0,0.0
873,20086.6,2050,2017-08-10T08:12:34Z,181.4,13.0,18.0,100.0,1913.0,6.0,250.49916666666667
874,1922.7,462,2017-08-10T07:47:55Z,111.9,309.0,153.0,0.0,0.0,0.0,0.0
875,12889.8,1801,2017-08-10T06:38:00Z,125.7,480.0,1262.0,59.0,0.0,0.0,121.96337499999998
876,45070.6,5358,2017-08-08T06:07:52Z,143.9,363.0,3385.0,1185.0,425.0,0.0,106.141125
877,22249.4,3630,2017-08-07T06:21:11Z,120.4,841.0,2789.0,0.0,0.0,0.0,97.18737499999999
878,68827.3,8011,2017-08-06T06:22:16Z,152.6,307.0,3421.0,2167.0,2116.0,0.0,124.45158333333333
879,22287.7,3600,2017-08-04T07:55:13Z,122.7,326.0,3274.0,0.0,0.0,0.0,84.747125
880,38589.6,4500,2017-08-03T09:57:17Z,157.8,155.0,1556.0,712.0,2077.0,0.0,129.63145833333334
881,38201.9,4500,2017-08-02T08:54:01Z,154.9,236.0,1543.0,1373.0,1348.0,0.0,129.0195
882,13889.5,1956,2017-08-01T09:25:28Z,132.8,619.0,704.0,598.0,35.0,0.0,113.51233333333333
883,22546.3,3601,2017-07-31T07:37:32Z,118.5,348.0,3253.0,0.0,0.0,0.0,87.61375
884,60724.8,7200,2017-07-30T14:00:58Z,147.1,312.0,4223.0,1278.0,1387.0,0.0,139.15283333333332
885,37559.4,4501,2017-07-29T09:06:50Z,144.6,655.0,448.0,3398.0,0.0,0.0,130.17454166666667
886,22830.7,3600,2017-07-28T08:52:21Z,122.0,420.0,3180.0,0.0,0.0,0.0,74.344625
887,43162.6,5100,2017-07-27T11:20:19Z,152.4,294.0,2061.0,858.0,1887.0,0.0,131.79983333333334
888,23574.1,3600,2017-07-26T09:23:53Z,124.4,449.0,3151.0,0.0,0.0,0.0,83.80741666666667
889,31529.9,3900,2017-07-25T08:51:18Z,154.9,308.0,1380.0,793.0,1419.0,0.0,129.56337499999998
890,23187.8,3600,2017-07-24T08:15:29Z,124.9,218.0,3382.0,0.0,0.0,0.0,92.062125
891,33284.0,4200,2017-07-23T08:34:39Z,156.3,159.0,1812.0,458.0,1771.0,0.0,123.70425
892,35209.4,4547,2017-07-22T09:39:10Z,144.4,403.0,2958.0,681.0,505.0,0.0,111.26875
893,11209.7,1800,2017-07-21T10:01:34Z,125.5,362.0,1438.0,0.0,0.0,0.0,96.223125
894,35188.8,4501,2017-07-20T10:57:35Z,162.4,218.0,1264.0,629.0,2310.0,80.0,119.37779166666665
895,11500.6,2101,2017-07-18T10:39:54Z,119.5,469.0,1632.0,0.0,0.0,0.0,71.59991666666667
896,2233.1,474,2017-07-16T11:15:20Z,117.7,116.0,358.0,0.0,0.0,0.0,0.0
897,134002.0,14798,2017-07-16T07:04:50Z,152.0,7.0,7800.0,5311.0,1680.0,0.0,151.78941666666665
898,9108.1,1650,2017-07-16T05:47:07Z,131.1,85.0,1560.0,5.0,0.0,0.0,62.62716666666666
899,10278.8,1990,2017-07-15T17:41:28Z,126.3,373.0,1564.0,53.0,0.0,0.0,54.28220833333333
900,35850.5,4800,2017-07-12T08:32:47Z,147.0,388.0,2344.0,944.0,1124.0,0.0,106.08966666666666
901,56683.8,7206,2017-07-10T08:17:45Z,140.6,390.0,4393.0,2423.0,0.0,0.0,91.625125
902,113762.0,14401,2017-07-06T06:32:55Z,144.0,529.0,9775.0,3511.0,586.0,0.0,93.24804166666667
903,3818.1,900,2017-07-02T08:04:32Z,110.1,581.0,319.0,0.0,0.0,0.0,0.0
904,48875.0,7454,2017-07-01T09:33:45Z,126.9,1974.0,4235.0,1234.0,11.0,0.0,90.36954166666666
905,110290.0,14781,2017-06-29T07:24:27Z,142.9,827.0,10005.0,3753.0,196.0,0.0,89.891375
906,49275.1,7200,2017-06-28T08:56:54Z,134.9,424.0,5187.0,1471.0,118.0,0.0,75.03337499999999
907,102909.0,12601,2017-06-25T06:30:28Z,143.7,507.0,8954.0,3128.0,12.0,0.0,110.82066666666667
908,54770.1,7074,2017-06-24T06:09:09Z,138.8,405.0,5079.0,1326.0,264.0,0.0,106.01841666666665
909,117955.0,13825,2017-06-22T06:07:42Z,144.7,348.0,9224.0,4253.0,0.0,0.0,100.81954166666667
910,46174.1,5847,2017-06-21T06:00:41Z,136.9,526.0,3844.0,1247.0,230.0,0.0,98.29491666666667
911,22326.1,3798,2017-06-20T05:55:48Z,112.5,2398.0,1400.0,0.0,0.0,0.0,81.45379166666666
912,114868.0,12535,2017-06-18T05:53:06Z,146.8,335.0,7899.0,3917.0,384.0,0.0,97.76529166666666
913,57103.5,7478,2017-06-17T06:06:01Z,135.9,595.0,5235.0,1486.0,162.0,0.0,115.451125
914,32283.1,4200,2017-06-15T06:32:42Z,142.1,524.0,2034.0,1069.0,573.0,0.0,112.138
915,32311.9,4200,2017-06-14T11:08:22Z,144.5,441.0,2016.0,1372.0,371.0,0.0,116.71145833333333
916,23648.5,3600,2017-06-13T12:01:41Z,120.8,157.0,3443.0,0.0,0.0,0.0,111.33208333333333
917,45020.2,5401,2017-06-12T12:08:35Z,160.6,251.0,1326.0,893.0,2931.0,0.0,140.47808333333333
918,59704.7,7801,2017-06-09T11:54:58Z,137.3,336.0,5948.0,1517.0,0.0,0.0,125.73804166666665
919,128662.0,17292,2017-06-08T05:34:07Z,138.8,464.0,15921.0,846.0,61.0,0.0,96.77491666666667
920,33394.1,4200,2017-06-07T11:33:54Z,139.5,307.0,2551.0,1209.0,133.0,0.0,134.6474583333333
921,22490.2,3806,2017-06-06T06:01:37Z,116.2,1505.0,2301.0,0.0,0.0,0.0,87.31370833333332
922,141910.0,17355,2017-06-05T05:56:05Z,143.0,204.0,15599.0,1552.0,0.0,0.0,122.39404166666667
923,61247.0,7706,2017-06-03T05:34:41Z,140.8,319.0,5739.0,1265.0,383.0,0.0,104.74066666666666
924,22405.3,4147,2017-06-02T05:55:01Z,109.0,3168.0,979.0,0.0,0.0,0.0,57.397416666666665
925,52314.9,8506,2017-06-01T05:53:13Z,118.5,3021.0,5485.0,0.0,0.0,0.0,85.350375
926,115294.0,12947,2017-05-31T06:06:28Z,141.8,296.0,10708.0,1927.0,16.0,0.0,118.239375
927,33992.7,4979,2017-05-30T05:46:54Z,133.0,672.0,4136.0,171.0,0.0,0.0,93.84733333333332
928,115331.0,13438,2017-05-29T06:01:09Z,145.4,131.0,11496.0,1811.0,0.0,0.0,131.271
929,32594.8,5661,2017-05-27T06:05:41Z,116.9,2420.0,3241.0,0.0,0.0,0.0,100.26616666666666
930,46188.2,5397,2017-05-26T06:07:54Z,147.4,190.0,3606.0,951.0,650.0,0.0,148.88004166666667
931,40677.3,4502,2017-05-24T06:28:07Z,159.4,259.0,593.0,2986.0,664.0,0.0,163.6945
932,39252.3,4561,2017-05-22T06:53:26Z,148.4,317.0,2161.0,1917.0,166.0,0.0,151.92954166666667
933,37016.1,4504,2017-05-21T06:45:51Z,151.1,333.0,1825.0,1120.0,1226.0,0.0,139.4125
934,18552.4,2130,2017-05-19T06:17:34Z,158.9,99.0,525.0,407.0,1099.0,0.0,210.51762499999998
935,16242.6,2700,2017-05-18T06:14:48Z,116.5,678.0,2022.0,0.0,0.0,0.0,89.84308333333334
936,36794.4,4500,2017-05-17T06:29:02Z,140.8,406.0,4094.0,0.0,0.0,0.0,146.79004166666667
937,40098.2,4501,2017-05-16T06:43:45Z,153.7,225.0,930.0,3276.0,70.0,0.0,166.390125
938,39903.7,4547,2017-05-15T07:23:31Z,150.2,242.0,1857.0,2389.0,59.0,0.0,166.58645833333333
939,14960.0,2041,2017-05-14T14:31:14Z,131.3,96.0,1945.0,0.0,0.0,0.0,129.53645833333331
940,60504.5,7200,2017-05-13T06:50:34Z,141.6,407.0,5621.0,1171.0,1.0,0.0,132.337375
941,31941.2,3601,2017-05-12T07:02:38Z,154.4,286.0,626.0,2361.0,328.0,0.0,158.43229166666666
942,33034.7,3900,2017-05-11T07:01:18Z,146.7,267.0,2337.0,1285.0,11.0,0.0,149.17770833333333
943,30966.4,3600,2017-05-10T07:14:34Z,154.8,333.0,825.0,1589.0,853.0,0.0,152.81304166666663
944,20264.0,2550,2017-05-08T07:00:54Z,141.4,312.0,1282.0,767.0,189.0,0.0,133.91041666666666
945,15881.6,2100,2017-05-07T14:56:59Z,135.5,292.0,1475.0,333.0,0.0,0.0,123.21341666666665
946,17437.3,2876,2017-05-06T07:14:01Z,131.2,569.0,1626.0,645.0,36.0,0.0,94.87016666666666
947,11568.0,1830,2017-05-05T07:37:37Z,136.4,304.0,940.0,494.0,92.0,0.0,105.52916666666665
948,10933.7,1529,2017-04-30T08:06:58Z,137.5,66.0,1312.0,151.0,0.0,0.0,142.50079166666666
949,21634.5,2225,2017-04-30T07:00:15Z,168.0,9.0,14.0,1531.0,671.0,0.0,216.56437499999998
950,20308.8,2626,2017-04-30T05:59:07Z,132.4,144.0,2367.0,115.0,0.0,0.0,120.34362499999999
951,23510.4,3601,2017-04-29T06:20:38Z,119.7,254.0,3347.0,0.0,0.0,0.0,97.98299999999999
952,23732.4,3600,2017-04-28T06:10:17Z,135.5,308.0,2654.0,298.0,340.0,0.0,125.09125
953,29815.3,4202,2017-04-27T06:36:09Z,139.8,784.0,2036.0,258.0,1124.0,0.0,111.09141666666666
954,18327.7,3018,2017-04-26T05:52:54Z,126.2,756.0,2053.0,166.0,43.0,0.0,88.390375
955,18280.5,3433,2017-04-25T05:48:43Z,104.6,3252.0,181.0,0.0,0.0,0.0,74.39212500000001
956,115257.0,11999,2017-04-23T05:51:35Z,146.0,571.0,7158.0,3878.0,392.0,0.0,102.30866666666665
957,87824.7,9876,2017-04-22T05:54:56Z,146.8,258.0,8224.0,1394.0,0.0,0.0,127.76391666666667
958,34230.8,5900,2017-04-21T05:49:43Z,108.6,5032.0,868.0,0.0,0.0,0.0,70.63883333333334
959,59971.6,7144,2017-04-20T05:54:54Z,144.4,215.0,5816.0,830.0,283.0,0.0,106.67233333333333
960,63526.4,7327,2017-04-19T05:56:09Z,145.3,219.0,5177.0,1931.0,0.0,0.0,100.96125
961,67995.7,7704,2017-04-18T05:56:39Z,140.8,357.0,7278.0,69.0,0.0,0.0,108.18362499999999
962,115095.0,12193,2017-04-16T05:55:14Z,146.0,258.0,8183.0,3648.0,104.0,0.0,118.85924999999999
963,84703.4,12464,2017-04-15T05:52:59Z,143.3,759.0,8406.0,2060.0,1239.0,0.0,99.38029166666666
964,18271.1,3567,2017-04-14T06:01:05Z,109.0,3093.0,474.0,0.0,0.0,0.0,71.95854166666666
965,59715.8,7142,2017-04-13T05:51:08Z,147.3,281.0,4622.0,1726.0,513.0,0.0,114.66420833333333
966,42049.8,6643,2017-04-12T05:49:00Z,111.9,4211.0,2432.0,0.0,0.0,0.0,114.57158333333334
967,58576.0,6985,2017-04-11T05:54:53Z,141.7,360.0,5106.0,1513.0,6.0,0.0,105.91075
968,115014.0,12203,2017-04-09T05:54:19Z,142.3,402.0,10290.0,1410.0,101.0,0.0,97.81041666666665
969,83597.3,11237,2017-04-08T06:08:54Z,149.3,475.0,5286.0,4865.0,611.0,0.0,132.874125
970,18227.6,3342,2017-04-07T06:01:22Z,113.9,1780.0,1562.0,0.0,0.0,0.0,69.34920833333334
971,49323.5,6028,2017-04-06T06:08:56Z,148.7,285.0,3331.0,2246.0,166.0,0.0,111.51020833333332
972,67972.4,7457,2017-04-05T06:21:33Z,143.7,242.0,7130.0,85.0,0.0,0.0,131.07229166666667
973,65563.4,7487,2017-04-04T06:09:58Z,140.6,280.0,7202.0,5.0,0.0,0.0,116.48504166666666
974,115194.0,11829,2017-04-02T06:09:38Z,144.4,423.0,8430.0,2925.0,51.0,0.0,105.04229166666667
975,83577.5,12116,2017-04-01T06:06:34Z,144.8,957.0,6722.0,3439.0,998.0,0.0,89.78370833333334
976,35749.2,4244,2017-03-30T06:12:55Z,139.4,306.0,3893.0,45.0,0.0,0.0,126.23441666666666
977,4493.6,967,2017-03-28T10:18:18Z,134.5,0.0,967.0,0.0,0.0,0.0,0.0
978,5748.5,876,2017-03-28T09:06:30Z,134.2,0.0,876.0,0.0,0.0,0.0,0.0
979,895.7,222,2017-03-28T08:55:14Z,135.6,0.0,222.0,0.0,0.0,0.0,0.0
980,37251.3,3803,2017-03-28T07:49:25Z,182.5,0.0,17.0,254.0,3130.0,402.0,214.398375
981,16350.5,3144,2017-03-28T05:51:53Z,119.1,1753.0,1183.0,157.0,51.0,0.0,32.320514449031435
982,49556.7,6001,2017-03-26T06:17:05Z,146.0,280.0,3329.0,1595.0,744.0,53.0,89.074375
983,18355.7,3314,2017-03-25T06:30:48Z,130.7,688.0,2104.0,437.0,85.0,0.0,65.10033333333334
984,18462.9,3356,2017-03-23T06:25:40Z,115.9,1369.0,1987.0,0.0,0.0,0.0,67.36766666666665
985,2863.3,517,2017-03-19T10:36:42Z,133.5,0.0,517.0,0.0,0.0,0.0,0.0
986,3915.9,852,2017-03-19T09:17:47Z,125.5,2.0,850.0,0.0,0.0,0.0,0.0
987,33670.8,2858,2017-03-19T08:17:40Z,179.3,0.0,20.0,53.0,2773.0,12.0,222.13691666666668
988,13361.8,2170,2017-03-19T07:21:32Z,138.7,92.0,1723.0,340.0,15.0,0.0,71.99970833333333
989,20696.7,3548,2017-03-18T16:43:35Z,120.5,761.0,2787.0,0.0,0.0,0.0,73.351875
990,18060.7,3022,2017-03-16T06:23:08Z,123.4,324.0,2698.0,0.0,0.0,0.0,90.52945833333334
991,63562.1,7113,2017-03-15T06:20:55Z,146.8,198.0,5133.0,936.0,846.0,0.0,121.402875
992,18312.1,2975,2017-03-14T06:21:00Z,122.4,390.0,2585.0,0.0,0.0,0.0,90.69095833333333
993,1087.9,251,2017-03-12T10:17:46Z,126.4,79.0,172.0,0.0,0.0,0.0,0.0
994,112357.0,11365,2017-03-12T06:32:29Z,149.9,9.0,6354.0,4864.0,138.0,0.0,130.7865
995,1366.1,368,2017-03-12T06:18:37Z,118.0,156.0,212.0,0.0,0.0,0.0,0.0
996,28331.8,3600,2017-03-10T12:32:19Z,150.2,129.0,1867.0,1382.0,222.0,0.0,155.21733333333333
997,30235.7,3602,2017-03-09T12:19:46Z,159.2,156.0,994.0,1036.0,1416.0,0.0,169.539375
998,27958.0,3601,2017-03-08T12:34:51Z,154.3,121.0,1298.0,1606.0,576.0,0.0,155.06454166666666
999,26174.9,3602,2017-03-07T12:40:04Z,150.7,177.0,1719.0,659.0,1047.0,0.0,138.61054166666665
1000,115496.0,12697,2017-03-05T06:27:05Z,143.3,237.0,10438.0,2022.0,0.0,0.0,102.7425
1001,101914.0,11000,2017-03-04T06:44:41Z,149.3,136.0,7044.0,3170.0,650.0,0.0,109.73291666666667
1002,18165.2,3618,2017-03-03T06:34:12Z,107.6,2996.0,622.0,0.0,0.0,0.0,58.60945833333333
1003,63211.4,7204,2017-03-02T06:33:14Z,145.7,195.0,4179.0,2821.0,9.0,0.0,109.65374999999999
1004,67593.8,7412,2017-03-01T06:25:54Z,146.3,141.0,6298.0,973.0,0.0,0.0,125.70558333333332
1005,0.0,1095,2017-02-28T16:15:25Z,118.9,431.0,664.0,0.0,0.0,0.0,0.0
1006,57503.8,6450,2017-02-28T06:31:06Z,148.3,95.0,4468.0,1127.0,760.0,0.0,103.48112499999999
1007,10271.9,1619,2017-02-26T09:01:47Z,138.3,0.0,1534.0,85.0,0.0,0.0,105.49908333333333
1008,27096.1,2420,2017-02-26T07:06:27Z,172.9,0.0,23.0,167.0,2230.0,0.0,218.3899583333333
1009,10942.3,1491,2017-02-26T06:22:50Z,142.1,92.0,1016.0,345.0,38.0,0.0,120.79724999999999
1010,63169.4,7483,2017-02-25T06:27:42Z,140.6,213.0,7268.0,2.0,0.0,0.0,123.04004166666667
1011,18095.6,2854,2017-02-24T06:32:15Z,130.2,221.0,2633.0,0.0,0.0,0.0,101.91679166666667
1012,49335.9,7163,2017-02-23T06:31:51Z,140.8,392.0,5106.0,1662.0,3.0,0.0,101.15204166666666
1013,17678.4,2608,2017-02-22T06:32:16Z,138.8,5.0,2050.0,378.0,175.0,0.0,98.52212499999999
1014,18114.9,2828,2017-02-19T06:26:21Z,130.1,217.0,2611.0,0.0,0.0,0.0,110.786625
1015,102508.0,15052,2017-02-18T06:43:46Z,148.2,108.0,8289.0,6324.0,331.0,0.0,118.78166666666667
1016,39775.2,7309,2017-02-16T06:34:22Z,142.0,1087.0,3290.0,1860.0,1072.0,0.0,103.89833333333333
1017,39942.4,6126,2017-02-15T06:36:34Z,143.0,558.0,3539.0,524.0,1505.0,0.0,99.34545833333333
1018,115438.0,12169,2017-02-12T06:34:43Z,145.0,308.0,8669.0,3143.0,49.0,0.0,108.02291666666666
1019,75518.1,10810,2017-02-11T06:33:17Z,143.9,537.0,6147.0,4075.0,51.0,0.0,88.43154166666666
1020,37741.8,6993,2017-02-09T06:37:31Z,139.4,1904.0,2248.0,2206.0,635.0,0.0,106.94229166666666
1021,39862.6,5935,2017-02-08T06:31:15Z,142.0,779.0,3011.0,846.0,1299.0,0.0,83.12025
1022,115161.0,12478,2017-02-05T06:38:18Z,147.0,391.0,6819.0,5268.0,0.0,0.0,99.861625
1023,83807.4,13067,2017-02-04T06:33:30Z,140.4,1071.0,8569.0,2211.0,1216.0,0.0,71.15895833333333
1024,18164.2,2728,2017-02-03T06:29:31Z,126.5,271.0,2457.0,0.0,0.0,0.0,101.49958333333333
1025,18066.8,2671,2017-02-02T06:29:01Z,130.9,204.0,2457.0,10.0,0.0,0.0,105.19033333333334
1026,50940.7,6566,2017-01-29T06:31:24Z,144.8,725.0,3542.0,630.0,1669.0,0.0,81.740375
1027,49394.3,7732,2017-01-27T06:35:23Z,130.0,1791.0,4368.0,1573.0,0.0,0.0,79.27037499999999
