,distance,moving_time,start_date_local,average_watts,average_heartrate,HR Zone 1,HR Zone 2,HR Zone 3,HR Zone 4,HR Zone 5,Power Zone 1,Power Zone 2,Power Zone 3,Power Zone 4,Power Zone 5,Power Zone 6,Power Zone 7,Power Zone 8,Power Zone 9,Power Zone 10,Power Zone 11,ftp
827,27809.1,3601,2017-10-27T10:28:59Z,155.6,151.2,477.0,1124.0,740.0,1260.0,0.0,8.0,277.0,1108.0,622.0,261.0,975.0,47.0,176.0,113.0,8.0,6.0,116.19766666666666
828,30989.8,3600,2017-10-25T11:16:00Z,184.1,153.3,480.0,693.0,1611.0,816.0,0.0,8.0,177.0,688.0,350.0,68.0,2021.0,215.0,17.0,40.0,10.0,6.0,122.23729166666665
829,27919.2,3601,2017-10-24T13:18:21Z,161.1,150.0,336.0,1632.0,415.0,1190.0,28.0,4.0,662.0,581.0,482.0,534.0,244.0,964.0,123.0,7.0,0.0,0.0,120.06891666666667
830,69022.6,7943,2017-10-22T06:13:17Z,160.3,,,,,,,644.0,230.0,989.0,1902.0,1994.0,1008.0,547.0,406.0,128.0,53.0,42.0,129.59504166666665
831,32265.4,3600,2017-10-21T17:24:05Z,193.0,156.8,326.0,831.0,1292.0,1043.0,108.0,6.0,67.0,718.0,224.0,391.0,1376.0,659.0,135.0,17.0,7.0,0.0,159.16537499999998
832,29302.2,3601,2017-10-20T12:05:34Z,170.4,151.5,110.0,1821.0,681.0,989.0,0.0,16.0,40.0,458.0,1691.0,28.0,538.0,617.0,93.0,65.0,47.0,8.0,161.70504166666666
833,32031.6,3476,2017-10-15T14:02:57Z,204.2,160.2,132.0,719.0,1648.0,966.0,11.0,21.0,118.0,162.0,310.0,338.0,2071.0,390.0,47.0,12.0,5.0,2.0,190.5929583333333
834,26512.1,4896,2017-10-13T06:15:10Z,79.2,115.5,3079.0,1505.0,234.0,78.0,0.0,1255.0,825.0,1203.0,880.0,425.0,122.0,66.0,68.0,42.0,5.0,5.0,53.26570833333333
835,22167.2,2405,2017-10-10T19:39:23Z,,159.4,117.0,750.0,447.0,1091.0,0.0,,,,,,,,,,,,
836,110752.0,11526,2017-10-08T06:12:24Z,170.7,153.7,260.0,4868.0,4327.0,2039.0,32.0,1026.0,215.0,960.0,2226.0,3268.0,2091.0,1098.0,351.0,88.0,58.0,145.0,115.976
837,31879.1,3600,2017-10-07T11:31:46Z,,160.4,283.0,448.0,1359.0,1510.0,0.0,,,,,,,,,,,,
838,31514.3,3763,2017-10-06T07:37:44Z,,150.5,367.0,1300.0,1505.0,591.0,0.0,,,,,,,,,,,,
839,21398.1,2623,2017-10-04T10:29:37Z,,143.0,348.0,938.0,1324.0,13.0,0.0,,,,,,,,,,,,
840,114969.0,11967,2017-10-01T06:09:16Z,160.7,149.1,372.0,6059.0,5389.0,147.0,0.0,640.0,227.0,1013.0,2438.0,4962.0,1976.0,463.0,140.0,57.0,20.0,31.0,110.140625
841,22673.7,2700,2017-09-30T11:54:11Z,,151.6,418.0,761.0,588.0,933.0,0.0,,,,,,,,,,,,
842,49322.1,6430,2017-09-29T06:14:08Z,166.3,142.8,287.0,4782.0,1066.0,295.0,0.0,587.0,52.0,254.0,1100.0,2723.0,1306.0,187.0,112.0,47.0,21.0,41.0,120.37291666666665
843,24565.6,2851,2017-09-27T08:15:18Z,,150.7,413.0,537.0,970.0,931.0,0.0,,,,,,,,,,,,
844,19898.9,2550,2017-09-26T09:06:49Z,,147.2,244.0,1276.0,873.0,157.0,0.0,,,,,,,,,,,,
845,5788.6,1049,2017-09-24T07:56:30Z,65.6,126.6,28.0,1021.0,0.0,0.0,0.0,356.0,126.0,310.0,159.0,56.0,17.0,10.0,8.0,3.0,2.0,2.0,0.0
846,70329.9,6344,2017-09-24T06:06:04Z,200.6,170.2,0.0,31.0,3674.0,2533.0,106.0,100.0,64.0,410.0,887.0,1699.0,1834.0,885.0,292.0,96.0,32.0,45.0,190.51933333333332
847,55070.2,7200,2017-09-21T11:40:24Z,,148.7,458.0,4280.0,1469.0,978.0,15.0,,,,,,,,,,,,
848,53065.2,5913,2017-09-17T08:46:03Z,149.4,150.5,12.0,3373.0,2186.0,335.0,7.0,354.0,210.0,976.0,1629.0,1637.0,613.0,235.0,110.0,61.0,30.0,58.0,121.90716666666665
849,25808.1,2079,2017-09-17T07:07:59Z,242.4,177.7,0.0,16.0,167.0,1896.0,0.0,3.0,0.0,2.0,12.0,282.0,948.0,680.0,125.0,17.0,5.0,5.0,220.85441666666665
850,1789.2,387,2017-09-17T06:37:21Z,64.8,121.5,111.0,276.0,0.0,0.0,0.0,134.0,21.0,104.0,114.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
851,54617.3,7201,2017-09-15T06:51:34Z,,,,,,,,,,,,,,,,,,,
852,50402.5,7200,2017-09-13T06:47:49Z,,,,,,,,,,,,,,,,,,,
853,39196.6,4444,2017-09-12T06:02:49Z,170.8,,,,,,,217.0,102.0,854.0,1214.0,456.0,541.0,747.0,145.0,68.0,36.0,64.0,99.79829166666666
854,90232.9,9608,2017-09-10T06:01:21Z,159.3,,,,,,,520.0,171.0,966.0,2175.0,3576.0,1458.0,519.0,152.0,29.0,20.0,22.0,128.28087499999998
855,60197.7,7201,2017-09-09T14:57:22Z,169.3,,,,,,,36.0,72.0,277.0,1564.0,4070.0,853.0,247.0,18.0,4.0,19.0,41.0,146.46941666666666
856,58430.4,7628,2017-09-07T06:10:24Z,164.5,,,,,,,416.0,131.0,494.0,1551.0,3052.0,1622.0,219.0,55.0,41.0,19.0,28.0,102.15825
857,34430.0,4200,2017-09-05T16:48:11Z,,,,,,,,,,,,,,,,,,,
858,137140.0,18000,2017-09-03T06:10:31Z,,130.3,2735.0,13529.0,1549.0,187.0,0.0,,,,,,,,,,,,
859,45001.3,5483,2017-08-31T10:41:17Z,,135.9,323.0,5160.0,0.0,0.0,0.0,,,,,,,,,,,,
860,28964.5,3600,2017-08-30T08:49:02Z,,133.0,524.0,3076.0,0.0,0.0,0.0,,,,,,,,,,,,
861,34887.6,4501,2017-08-29T08:21:13Z,,147.0,307.0,2229.0,1230.0,735.0,0.0,,,,,,,,,,,,
862,22289.7,3651,2017-08-23T06:07:34Z,85.8,117.9,1175.0,2476.0,0.0,0.0,0.0,432.0,437.0,1323.0,1153.0,250.0,51.0,4.0,1.0,0.0,0.0,0.0,
863,1140.1,262,2017-08-21T15:09:08Z,57.1,130.0,15.0,247.0,0.0,0.0,0.0,43.0,52.0,133.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
864,33787.4,3111,2017-08-21T14:13:08Z,288.9,180.4,0.0,14.0,41.0,3056.0,0.0,60.0,43.0,107.0,292.0,439.0,544.0,496.0,263.0,202.0,210.0,455.0,
865,3440.2,701,2017-08-21T13:32:18Z,76.6,135.1,63.0,595.0,43.0,0.0,0.0,124.0,115.0,269.0,132.0,38.0,19.0,2.0,0.0,2.0,0.0,0.0,
866,22360.9,3714,2017-08-18T06:11:40Z,85.3,117.4,1251.0,2463.0,0.0,0.0,0.0,370.0,555.0,1414.0,1044.0,269.0,43.0,13.0,6.0,0.0,0.0,0.0,
867,63307.0,6632,2017-08-17T06:24:39Z,232.4,150.4,467.0,2501.0,2435.0,1229.0,0.0,198.0,192.0,590.0,973.0,857.0,730.0,1055.0,880.0,631.0,318.0,208.0,
868,19755.6,3170,2017-08-16T06:18:33Z,94.6,123.3,436.0,2734.0,0.0,0.0,0.0,258.0,324.0,966.0,1293.0,288.0,38.0,2.0,1.0,0.0,0.0,0.0,
869,47830.4,5288,2017-08-15T06:21:04Z,203.2,146.0,319.0,2468.0,1792.0,709.0,0.0,211.0,237.0,705.0,846.0,738.0,731.0,786.0,489.0,237.0,129.0,179.0,
870,8963.5,1436,2017-08-13T06:27:59Z,90.2,114.1,831.0,591.0,14.0,0.0,0.0,183.0,109.0,562.0,498.0,43.0,17.0,9.0,4.0,3.0,4.0,4.0,86.71441666666666
871,80960.5,12431,2017-08-12T06:11:42Z,148.1,138.3,1551.0,7385.0,2626.0,869.0,0.0,1979.0,449.0,1181.0,2625.0,2237.0,1868.0,1742.0,265.0,56.0,19.0,10.0,103.42016666666666
872,7065.7,1128,2017-08-10T11:07:22Z,85.3,128.3,153.0,950.0,25.0,0.0,0.0,275.0,117.0,257.0,255.0,174.0,44.0,3.0,3.0,0.0,0.0,0.0,0.0
873,20086.6,2050,2017-08-10T08:12:34Z,269.5,181.4,13.0,18.0,100.0,1913.0,6.0,212.0,17.0,36.0,73.0,124.0,380.0,546.0,196.0,127.0,116.0,223.0,250.49916666666667
874,1922.7,462,2017-08-10T07:47:55Z,39.9,111.9,309.0,153.0,0.0,0.0,0.0,225.0,73.0,109.0,44.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
875,12889.8,1801,2017-08-10T06:38:00Z,102.3,125.7,480.0,1262.0,59.0,0.0,0.0,317.0,129.0,400.0,527.0,309.0,54.0,49.0,13.0,0.0,0.0,3.0,121.96337499999998
876,45070.6,5358,2017-08-08T06:07:52Z,164.6,143.9,363.0,3385.0,1185.0,425.0,0.0,280.0,55.0,867.0,1637.0,972.0,414.0,703.0,289.0,93.0,35.0,13.0,106.141125
877,22249.4,3630,2017-08-07T06:21:11Z,108.6,120.4,841.0,2789.0,0.0,0.0,0.0,359.0,82.0,1002.0,1660.0,391.0,64.0,26.0,19.0,12.0,2.0,13.0,97.18737499999999
878,68827.3,8011,2017-08-06T06:22:16Z,186.7,152.6,307.0,3421.0,2167.0,2116.0,0.0,640.0,110.0,902.0,952.0,1214.0,1705.0,2181.0,206.0,59.0,32.0,10.0,124.45158333333333
879,22287.7,3600,2017-08-04T07:55:13Z,98.7,122.7,326.0,3274.0,0.0,0.0,0.0,0.0,136.0,1612.0,1829.0,5.0,14.0,4.0,0.0,0.0,0.0,0.0,84.747125
880,38589.6,4500,2017-08-03T09:57:17Z,189.6,157.8,155.0,1556.0,712.0,2077.0,0.0,16.0,97.0,1080.0,471.0,133.0,1178.0,1487.0,36.0,2.0,0.0,0.0,129.63145833333334
881,38201.9,4500,2017-08-02T08:54:01Z,182.0,154.9,236.0,1543.0,1373.0,1348.0,0.0,7.0,128.0,1061.0,419.0,456.0,1381.0,977.0,71.0,0.0,0.0,0.0,129.0195
882,13889.5,1956,2017-08-01T09:25:28Z,148.0,132.8,619.0,704.0,598.0,35.0,0.0,3.0,253.0,585.0,143.0,291.0,359.0,282.0,40.0,0.0,0.0,0.0,113.51233333333333
883,22546.3,3601,2017-07-31T07:37:32Z,103.3,118.5,348.0,3253.0,0.0,0.0,0.0,12.0,123.0,884.0,2575.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,87.61375
884,60724.8,7200,2017-07-30T14:00:58Z,181.4,147.1,312.0,4223.0,1278.0,1387.0,0.0,7.0,150.0,1118.0,1005.0,2159.0,841.0,1869.0,51.0,0.0,0.0,0.0,139.15283333333332
885,37559.4,4501,2017-07-29T09:06:50Z,178.6,144.6,655.0,448.0,3398.0,0.0,0.0,12.0,239.0,396.0,233.0,1595.0,1995.0,29.0,2.0,0.0,0.0,0.0,130.17454166666667
886,22830.7,3600,2017-07-28T08:52:21Z,101.0,122.0,420.0,3180.0,0.0,0.0,0.0,10.0,252.0,1068.0,2193.0,63.0,14.0,0.0,0.0,0.0,0.0,0.0,74.344625
887,43162.6,5100,2017-07-27T11:20:19Z,181.3,152.4,294.0,2061.0,858.0,1887.0,0.0,1.0,214.0,1495.0,484.0,176.0,710.0,1971.0,48.0,1.0,0.0,0.0,131.79983333333334
888,23574.1,3600,2017-07-26T09:23:53Z,107.1,124.4,449.0,3151.0,0.0,0.0,0.0,1.0,175.0,792.0,2613.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,83.80741666666667
889,31529.9,3900,2017-07-25T08:51:18Z,172.0,154.9,308.0,1380.0,793.0,1419.0,0.0,4.0,241.0,1242.0,434.0,213.0,258.0,1343.0,161.0,4.0,0.0,0.0,129.56337499999998
890,23187.8,3600,2017-07-24T08:15:29Z,107.0,124.9,218.0,3382.0,0.0,0.0,0.0,0.0,101.0,827.0,2651.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,92.062125
891,33284.0,4200,2017-07-23T08:34:39Z,167.2,156.3,159.0,1812.0,458.0,1771.0,0.0,6.0,339.0,1294.0,337.0,175.0,847.0,1147.0,52.0,3.0,0.0,0.0,123.70425
892,35209.4,4547,2017-07-22T09:39:10Z,155.0,144.4,403.0,2958.0,681.0,505.0,0.0,4.0,291.0,587.0,707.0,2288.0,235.0,430.0,5.0,0.0,0.0,0.0,111.26875
893,11209.7,1800,2017-07-21T10:01:34Z,105.6,125.5,362.0,1438.0,0.0,0.0,0.0,0.0,132.0,294.0,1358.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,96.223125
894,35188.8,4501,2017-07-20T10:57:35Z,169.8,162.4,218.0,1264.0,629.0,2310.0,80.0,24.0,487.0,1447.0,346.0,155.0,169.0,1500.0,352.0,21.0,0.0,0.0,119.37779166666665
895,11500.6,2101,2017-07-18T10:39:54Z,86.0,119.5,469.0,1632.0,0.0,0.0,0.0,27.0,251.0,1155.0,662.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,71.59991666666667
896,2233.1,474,2017-07-16T11:15:20Z,66.7,117.7,116.0,358.0,0.0,0.0,0.0,143.0,36.0,209.0,57.0,18.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
897,134002.0,14798,2017-07-16T07:04:50Z,155.1,152.0,7.0,7800.0,5311.0,1680.0,0.0,1415.0,553.0,2283.0,3395.0,2521.0,2534.0,1171.0,523.0,208.0,85.0,110.0,151.78941666666665
898,9108.1,1650,2017-07-16T05:47:07Z,71.4,131.1,85.0,1560.0,5.0,0.0,0.0,589.0,147.0,422.0,384.0,65.0,18.0,9.0,5.0,9.0,0.0,2.0,62.62716666666666
899,10278.8,1990,2017-07-15T17:41:28Z,76.8,126.3,373.0,1564.0,53.0,0.0,0.0,565.0,267.0,724.0,257.0,81.0,28.0,6.0,9.0,9.0,2.0,42.0,54.28220833333333
900,35850.5,4800,2017-07-12T08:32:47Z,154.7,147.0,388.0,2344.0,944.0,1124.0,0.0,6.0,462.0,2083.0,343.0,139.0,163.0,1061.0,481.0,44.0,18.0,0.0,106.08966666666666
901,56683.8,7206,2017-07-10T08:17:45Z,162.5,140.6,390.0,4393.0,2423.0,0.0,0.0,15.0,266.0,847.0,1200.0,2747.0,2122.0,9.0,0.0,0.0,0.0,0.0,91.625125
902,113762.0,14401,2017-07-06T06:32:55Z,163.8,144.0,529.0,9775.0,3511.0,586.0,0.0,10.0,336.0,2420.0,3173.0,4719.0,2017.0,1504.0,206.0,14.0,2.0,0.0,93.24804166666667
903,3818.1,900,2017-07-02T08:04:32Z,66.2,110.1,581.0,319.0,0.0,0.0,0.0,53.0,318.0,373.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,48875.0,7454,2017-07-01T09:33:45Z,130.9,126.9,1974.0,4235.0,1234.0,11.0,0.0,254.0,98.0,2742.0,3226.0,145.0,142.0,390.0,128.0,32.0,27.0,270.0,90.36954166666666
905,110290.0,14781,2017-06-29T07:24:27Z,154.2,142.9,827.0,10005.0,3753.0,196.0,0.0,393.0,463.0,2232.0,2983.0,5144.0,2802.0,754.0,9.0,1.0,0.0,0.0,89.891375
906,49275.1,7200,2017-06-28T08:56:54Z,133.0,134.9,424.0,5187.0,1471.0,118.0,0.0,7.0,248.0,3302.0,2474.0,237.0,91.0,256.0,314.0,56.0,12.0,203.0,75.03337499999999
907,102909.0,12601,2017-06-25T06:30:28Z,168.3,143.7,507.0,8954.0,3128.0,12.0,0.0,3.0,203.0,775.0,3625.0,4954.0,2717.0,140.0,54.0,38.0,35.0,57.0,110.82066666666667
908,54770.1,7074,2017-06-24T06:09:09Z,152.7,138.8,405.0,5079.0,1326.0,264.0,0.0,279.0,204.0,1504.0,2783.0,1216.0,292.0,321.0,111.0,47.0,57.0,260.0,106.01841666666665
909,117955.0,13825,2017-06-22T06:07:42Z,168.6,144.7,348.0,9224.0,4253.0,0.0,0.0,352.0,181.0,1140.0,3165.0,4513.0,3829.0,470.0,116.0,33.0,15.0,11.0,100.81954166666667
910,46174.1,5847,2017-06-21T06:00:41Z,149.2,136.9,526.0,3844.0,1247.0,230.0,0.0,195.0,227.0,1633.0,2252.0,554.0,213.0,259.0,156.0,64.0,50.0,244.0,98.29491666666667
911,22326.1,3798,2017-06-20T05:55:48Z,98.7,112.5,2398.0,1400.0,0.0,0.0,0.0,350.0,149.0,1354.0,1573.0,311.0,30.0,16.0,9.0,5.0,0.0,1.0,81.45379166666666
912,114868.0,12535,2017-06-18T05:53:06Z,155.5,146.8,335.0,7899.0,3917.0,384.0,0.0,585.0,519.0,1537.0,2693.0,4613.0,1845.0,413.0,123.0,82.0,37.0,88.0,97.76529166666666
913,57103.5,7478,2017-06-17T06:06:01Z,142.6,135.9,595.0,5235.0,1486.0,162.0,0.0,490.0,285.0,1883.0,2601.0,998.0,303.0,215.0,276.0,140.0,87.0,200.0,115.451125
914,32283.1,4200,2017-06-15T06:32:42Z,166.2,142.1,524.0,2034.0,1069.0,573.0,0.0,1.0,203.0,1517.0,700.0,147.0,107.0,1276.0,229.0,15.0,5.0,0.0,112.138
915,32311.9,4200,2017-06-14T11:08:22Z,166.1,144.5,441.0,2016.0,1372.0,371.0,0.0,1.0,220.0,1110.0,1532.0,294.0,124.0,109.0,156.0,555.0,85.0,14.0,116.71145833333333
916,23648.5,3600,2017-06-13T12:01:41Z,120.2,120.8,157.0,3443.0,0.0,0.0,0.0,0.0,36.0,101.0,3462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.33208333333333
917,45020.2,5401,2017-06-12T12:08:35Z,184.5,160.6,251.0,1326.0,893.0,2931.0,0.0,3.0,320.0,1071.0,139.0,182.0,3284.0,328.0,69.0,5.0,0.0,0.0,140.47808333333333
918,59704.7,7801,2017-06-09T11:54:58Z,158.7,137.3,336.0,5948.0,1517.0,0.0,0.0,12.0,161.0,1413.0,3000.0,1494.0,753.0,171.0,307.0,488.0,2.0,0.0,125.73804166666665
919,128662.0,17292,2017-06-08T05:34:07Z,154.9,138.8,464.0,15921.0,846.0,61.0,0.0,1322.0,167.0,971.0,4649.0,7303.0,1700.0,813.0,252.0,73.0,14.0,28.0,96.77491666666667
920,33394.1,4200,2017-06-07T11:33:54Z,158.6,139.5,307.0,2551.0,1209.0,133.0,0.0,0.0,186.0,830.0,2074.0,209.0,149.0,141.0,74.0,365.0,162.0,10.0,134.6474583333333
921,22490.2,3806,2017-06-06T06:01:37Z,99.2,116.2,1505.0,2301.0,0.0,0.0,0.0,312.0,87.0,1599.0,1491.0,237.0,26.0,30.0,12.0,4.0,3.0,5.0,87.31370833333332
922,141910.0,17355,2017-06-05T05:56:05Z,157.0,143.0,204.0,15599.0,1552.0,0.0,0.0,623.0,73.0,594.0,6222.0,7391.0,1840.0,401.0,146.0,31.0,18.0,16.0,122.39404166666667
923,61247.0,7706,2017-06-03T05:34:41Z,157.1,140.8,319.0,5739.0,1265.0,383.0,0.0,664.0,192.0,976.0,2344.0,1693.0,539.0,579.0,411.0,165.0,87.0,56.0,104.74066666666666
924,22405.3,4147,2017-06-02T05:55:01Z,79.3,109.0,3168.0,979.0,0.0,0.0,0.0,639.0,449.0,1870.0,854.0,274.0,27.0,17.0,4.0,6.0,6.0,1.0,57.397416666666665
925,52314.9,8506,2017-06-01T05:53:13Z,104.5,118.5,3021.0,5485.0,0.0,0.0,0.0,798.0,409.0,2696.0,3318.0,955.0,180.0,72.0,57.0,3.0,2.0,16.0,85.350375
926,115294.0,12947,2017-05-31T06:06:28Z,167.1,141.8,296.0,10708.0,1927.0,16.0,0.0,552.0,71.0,414.0,3115.0,6713.0,1237.0,390.0,211.0,84.0,55.0,105.0,118.239375
927,33992.7,4979,2017-05-30T05:46:54Z,140.2,133.0,672.0,4136.0,171.0,0.0,0.0,452.0,120.0,388.0,1453.0,2126.0,316.0,102.0,20.0,2.0,0.0,0.0,93.84733333333332
928,115331.0,13438,2017-05-29T06:01:09Z,162.8,145.4,131.0,11496.0,1811.0,0.0,0.0,443.0,60.0,366.0,3603.0,7174.0,1226.0,348.0,119.0,46.0,24.0,29.0,131.271
929,32594.8,5661,2017-05-27T06:05:41Z,96.3,116.9,2420.0,3241.0,0.0,0.0,0.0,1051.0,533.0,1117.0,1734.0,1045.0,142.0,19.0,14.0,3.0,0.0,3.0,100.26616666666666
930,46188.2,5397,2017-05-26T06:07:54Z,174.2,147.4,190.0,3606.0,951.0,650.0,0.0,174.0,67.0,220.0,1348.0,2035.0,784.0,664.0,94.0,11.0,0.0,0.0,148.88004166666667
931,40677.3,4502,2017-05-24T06:28:07Z,202.4,159.4,259.0,593.0,2986.0,664.0,0.0,6.0,199.0,397.0,131.0,186.0,3375.0,166.0,22.0,6.0,12.0,2.0,163.6945
932,39252.3,4561,2017-05-22T06:53:26Z,189.8,148.4,317.0,2161.0,1917.0,166.0,0.0,7.0,85.0,508.0,196.0,1868.0,1536.0,28.0,211.0,74.0,41.0,7.0,151.92954166666667
933,37016.1,4504,2017-05-21T06:45:51Z,177.6,151.1,333.0,1825.0,1120.0,1226.0,0.0,0.0,301.0,837.0,797.0,670.0,431.0,1307.0,138.0,21.0,2.0,0.0,139.4125
934,18552.4,2130,2017-05-19T06:17:34Z,206.8,158.9,99.0,525.0,407.0,1099.0,0.0,2.0,372.0,65.0,81.0,91.0,458.0,1000.0,44.0,8.0,5.0,4.0,210.51762499999998
935,16242.6,2700,2017-05-18T06:14:48Z,101.4,116.5,678.0,2022.0,0.0,0.0,0.0,3.0,26.0,975.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.84308333333334
936,36794.4,4500,2017-05-17T06:29:02Z,169.0,140.8,406.0,4094.0,0.0,0.0,0.0,0.0,27.0,498.0,66.0,3800.0,109.0,0.0,0.0,0.0,0.0,0.0,146.79004166666667
937,40098.2,4501,2017-05-16T06:43:45Z,196.9,153.7,225.0,930.0,3276.0,70.0,0.0,0.0,47.0,375.0,409.0,668.0,2849.0,113.0,15.0,7.0,16.0,2.0,166.390125
938,39903.7,4547,2017-05-15T07:23:31Z,191.9,150.2,242.0,1857.0,2389.0,59.0,0.0,4.0,105.0,515.0,502.0,1014.0,1523.0,880.0,4.0,0.0,0.0,0.0,166.58645833333333
939,14960.0,2041,2017-05-14T14:31:14Z,135.6,131.3,96.0,1945.0,0.0,0.0,0.0,3.0,43.0,47.0,1813.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,129.53645833333331
940,60504.5,7200,2017-05-13T06:50:34Z,169.9,141.6,407.0,5621.0,1171.0,1.0,0.0,22.0,169.0,628.0,293.0,4813.0,1153.0,105.0,9.0,5.0,3.0,0.0,132.337375
941,31941.2,3601,2017-05-12T07:02:38Z,193.9,154.4,286.0,626.0,2361.0,328.0,0.0,8.0,121.0,456.0,129.0,286.0,2382.0,169.0,46.0,4.0,0.0,0.0,158.43229166666666
942,33034.7,3900,2017-05-11T07:01:18Z,178.6,146.7,267.0,2337.0,1285.0,11.0,0.0,1.0,140.0,278.0,137.0,2214.0,1072.0,15.0,26.0,17.0,0.0,0.0,149.17770833333333
943,30966.4,3600,2017-05-10T07:14:34Z,179.0,154.8,333.0,825.0,1589.0,853.0,0.0,7.0,227.0,485.0,371.0,170.0,2287.0,53.0,0.0,0.0,0.0,0.0,152.81304166666663
944,20264.0,2550,2017-05-08T07:00:54Z,168.6,141.4,312.0,1282.0,767.0,189.0,0.0,9.0,86.0,532.0,381.0,476.0,797.0,207.0,62.0,0.0,0.0,0.0,133.91041666666666
945,15881.6,2100,2017-05-07T14:56:59Z,144.9,135.5,292.0,1475.0,333.0,0.0,0.0,0.0,103.0,323.0,681.0,806.0,175.0,12.0,0.0,0.0,0.0,0.0,123.21341666666665
946,17437.3,2876,2017-05-06T07:14:01Z,106.9,131.2,569.0,1626.0,645.0,36.0,0.0,191.0,193.0,1016.0,821.0,590.0,60.0,5.0,0.0,0.0,0.0,0.0,94.87016666666666
947,11568.0,1830,2017-05-05T07:37:37Z,107.9,136.4,304.0,940.0,494.0,92.0,0.0,0.0,242.0,501.0,820.0,259.0,7.0,1.0,0.0,0.0,0.0,0.0,105.52916666666665
948,10933.7,1529,2017-04-30T08:06:58Z,148.7,137.5,66.0,1312.0,151.0,0.0,0.0,118.0,19.0,170.0,598.0,355.0,135.0,52.0,34.0,28.0,17.0,3.0,142.50079166666666
949,21634.5,2225,2017-04-30T07:00:15Z,237.9,168.0,9.0,14.0,1531.0,671.0,0.0,183.0,8.0,17.0,75.0,311.0,949.0,408.0,67.0,41.0,27.0,139.0,216.56437499999998
950,20308.8,2626,2017-04-30T05:59:07Z,125.4,132.4,144.0,2367.0,115.0,0.0,0.0,233.0,83.0,570.0,974.0,536.0,124.0,50.0,10.0,9.0,4.0,33.0,120.34362499999999
951,23510.4,3601,2017-04-29T06:20:38Z,103.5,119.7,254.0,3347.0,0.0,0.0,0.0,1.0,8.0,1071.0,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.98299999999999
952,23732.4,3600,2017-04-28T06:10:17Z,119.6,135.5,308.0,2654.0,298.0,340.0,0.0,7.0,798.0,1343.0,376.0,519.0,99.0,215.0,152.0,24.0,23.0,44.0,125.09125
953,29815.3,4202,2017-04-27T06:36:09Z,135.1,139.8,784.0,2036.0,258.0,1124.0,0.0,148.0,614.0,1341.0,494.0,320.0,566.0,673.0,43.0,3.0,0.0,0.0,111.09141666666666
954,18327.7,3018,2017-04-26T05:52:54Z,106.8,126.2,756.0,2053.0,166.0,43.0,0.0,300.0,335.0,1041.0,867.0,291.0,75.0,36.0,15.0,1.0,1.0,56.0,88.390375
955,18280.5,3433,2017-04-25T05:48:43Z,78.4,104.6,3252.0,181.0,0.0,0.0,0.0,283.0,395.0,1921.0,707.0,77.0,23.0,11.0,8.0,4.0,0.0,4.0,74.39212500000001
956,115257.0,11999,2017-04-23T05:51:35Z,170.7,146.0,571.0,7158.0,3878.0,392.0,0.0,649.0,219.0,1425.0,2741.0,3470.0,1432.0,1085.0,574.0,195.0,88.0,121.0,102.30866666666665
957,87824.7,9876,2017-04-22T05:54:56Z,164.7,146.8,258.0,8224.0,1394.0,0.0,0.0,260.0,25.0,252.0,1659.0,6896.0,546.0,147.0,54.0,24.0,10.0,3.0,127.76391666666667
958,34230.8,5900,2017-04-21T05:49:43Z,82.7,108.6,5032.0,868.0,0.0,0.0,0.0,565.0,443.0,3276.0,1324.0,162.0,62.0,25.0,22.0,6.0,10.0,5.0,70.63883333333334
959,59971.6,7144,2017-04-20T05:54:54Z,156.0,144.4,215.0,5816.0,830.0,283.0,0.0,439.0,351.0,1154.0,1142.0,3296.0,314.0,69.0,25.0,35.0,31.0,288.0,106.67233333333333
960,63526.4,7327,2017-04-19T05:56:09Z,155.4,145.3,219.0,5177.0,1931.0,0.0,0.0,434.0,296.0,1485.0,1371.0,3007.0,264.0,72.0,39.0,25.0,13.0,321.0,100.96125
961,67995.7,7704,2017-04-18T05:56:39Z,155.1,140.8,357.0,7278.0,69.0,0.0,0.0,224.0,74.0,445.0,1807.0,4674.0,342.0,69.0,56.0,7.0,2.0,4.0,108.18362499999999
962,115095.0,12193,2017-04-16T05:55:14Z,163.1,146.0,258.0,8183.0,3648.0,104.0,0.0,409.0,162.0,813.0,3004.0,5661.0,1246.0,531.0,222.0,82.0,35.0,28.0,118.85924999999999
963,84703.4,12464,2017-04-15T05:52:59Z,152.1,143.3,759.0,8406.0,2060.0,1239.0,0.0,1666.0,217.0,1237.0,2930.0,2689.0,2096.0,1205.0,313.0,57.0,18.0,36.0,99.38029166666666
